ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-06-27,7.1351350231338815,6.07170966260754,8.102532036638161,7.1351350231338815,7.1351350231338815,-0.050241979890179825,-0.050241979890179825,-0.050241979890179825,0.13063512336020852,0.13063512336020852,0.13063512336020852,-0.18087710325038836,-0.18087710325038836,-0.18087710325038836,0.0,0.0,0.0,7.084893043243702
2018-06-28,7.142229255476083,6.0987769620593255,8.114130883668158,7.142229255476083,7.142229255476083,-0.053344019684710295,-0.053344019684710295,-0.053344019684710295,0.1375642800009033,0.1375642800009033,0.1375642800009033,-0.19090829968561357,-0.19090829968561357,-0.19090829968561357,0.0,0.0,0.0,7.088885235791373
2018-06-29,7.149323487818285,5.994944287346384,8.111092767043809,7.149323487818285,7.149323487818285,-0.06353786403436207,-0.06353786403436207,-0.06353786403436207,0.13675406878458263,0.13675406878458263,0.13675406878458263,-0.2002919328189447,-0.2002919328189447,-0.2002919328189447,0.0,0.0,0.0,7.085785623783923
2018-07-02,7.170606184844889,5.95446734259052,8.170792301632673,7.170606184844889,7.170606184844889,-0.11735256431883054,-0.11735256431883054,-0.11735256431883054,0.10754937908427618,0.10754937908427618,0.10754937908427618,-0.22490194340310674,-0.22490194340310674,-0.22490194340310674,0.0,0.0,0.0,7.053253620526059
2018-07-03,7.177700417187091,5.987743010402512,8.07817273686788,7.177700417187091,7.177700417187091,-0.1339371948408708,-0.1339371948408708,-0.1339371948408708,0.09808678147058268,0.09808678147058268,0.09808678147058268,-0.23202397631145347,-0.23202397631145347,-0.23202397631145347,0.0,0.0,0.0,7.04376322234622
2018-07-04,7.184794649529291,6.074919006773827,8.099231329345917,7.184794649529291,7.184794649529291,-0.10801520353683063,-0.10801520353683063,-0.10801520353683063,0.13063512335990127,0.13063512335990127,0.13063512335990127,-0.23865032689673188,-0.23865032689673188,-0.23865032689673188,0.0,0.0,0.0,7.07677944599246
2018-07-05,7.191888881871493,5.99475074582675,8.0825583963101,7.191888881871493,7.191888881871493,-0.1072435138861797,-0.1072435138861797,-0.1072435138861797,0.13756428000090115,0.13756428000090115,0.13756428000090115,-0.24480779388708085,-0.24480779388708085,-0.24480779388708085,0.0,0.0,0.0,7.084645367985313
2018-07-06,7.198983114213695,6.030811008882495,8.05857546076794,7.198983114213695,7.198983114213695,-0.11377082793203407,-0.11377082793203407,-0.11377082793203407,0.13675406878519727,0.13675406878519727,0.13675406878519727,-0.2505248967172314,-0.2505248967172314,-0.2505248967172314,0.0,0.0,0.0,7.085212286281661
2018-07-09,7.220265811240296,6.0153829357199164,8.065351988800213,7.220265811240296,7.220265811240296,-0.157821931466099,-0.157821931466099,-0.157821931466099,0.10754937908455127,0.10754937908455127,0.10754937908455127,-0.2653713105506502,-0.2653713105506502,-0.2653713105506502,0.0,0.0,0.0,7.062443879774197
2018-07-10,7.227360043582498,5.994403771245767,8.045084145873918,7.227360043582498,7.227360043582498,-0.17160214571839771,-0.17160214571839771,-0.17160214571839771,0.0980867814714689,0.0980867814714689,0.0980867814714689,-0.2696889271898666,-0.2696889271898666,-0.2696889271898666,0.0,0.0,0.0,7.0557578978641
2018-07-11,7.2344542759246995,6.05226777205998,8.094062123133618,7.2344542759246995,7.2344542759246995,-0.14313926820654163,-0.14313926820654163,-0.14313926820654163,0.1306351233600547,0.1306351233600547,0.1306351233600547,-0.27377439156659633,-0.27377439156659633,-0.27377439156659633,0.0,0.0,0.0,7.0913150077181575
