ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-04-28,4.9333729087729825,4.012821679285688,6.094255573204184,4.9333729087729825,4.9333729087729825,0.15876327473320057,0.15876327473320057,0.15876327473320057,0.004967824686082265,0.004967824686082265,0.004967824686082265,0.1537954500471183,0.1537954500471183,0.1537954500471183,0.0,0.0,0.0,5.092136183506183
2021-04-29,4.9461702362837165,4.157581251554808,6.107082900311239,4.9461702362837165,4.9461702362837165,0.14550570761503523,0.14550570761503523,0.14550570761503523,0.010285800000169279,0.010285800000169279,0.010285800000169279,0.13521990761486596,0.13521990761486596,0.13521990761486596,0.0,0.0,0.0,5.0916759438987516
2021-04-29,4.9461702362837165,4.014227799289911,6.123229762568151,4.9461702362837165,4.9461702362837165,0.14550570761503523,0.14550570761503523,0.14550570761503523,0.010285800000169279,0.010285800000169279,0.010285800000169279,0.13521990761486596,0.13521990761486596,0.13521990761486596,0.0,0.0,0.0,5.0916759438987516
2021-04-30,4.958967563794455,4.076203486827712,6.1041547856076175,4.958967563794455,4.958967563794455,0.11317848295399524,0.11317848295399524,0.11317848295399524,-0.003635225750839641,-0.003635225750839641,-0.003635225750839641,0.11681370870483489,0.11681370870483489,0.11681370870483489,0.0,0.0,0.0,5.0721460467484505
2021-04-30,4.958967563794455,4.066080350011744,6.0892191119376085,4.958967563794455,4.958967563794455,0.11317848295399524,0.11317848295399524,0.11317848295399524,-0.003635225750839641,-0.003635225750839641,-0.003635225750839641,0.11681370870483489,0.11681370870483489,0.11681370870483489,0.0,0.0,0.0,5.0721460467484505
2021-05-04,5.010156873837401,3.9622943356388065,6.0054687821231365,5.010156873837401,5.010156873837401,0.02895940774777286,0.02895940774777286,0.02895940774777286,-0.018621354115880992,-0.018621354115880992,-0.018621354115880992,0.047580761863653856,0.047580761863653856,0.047580761863653856,0.0,0.0,0.0,5.039116281585174
2021-05-04,5.010156873837401,4.084057563650601,5.9982766201678785,5.010156873837401,5.010156873837401,0.02895940774777286,0.02895940774777286,0.02895940774777286,-0.018621354115880992,-0.018621354115880992,-0.018621354115880992,0.047580761863653856,0.047580761863653856,0.047580761863653856,0.0,0.0,0.0,5.039116281585174
2021-05-05,5.022954201348135,4.008987871703535,6.018688241151886,5.022954201348135,5.022954201348135,0.036851120496862164,0.036851120496862164,0.036851120496862164,0.004967824685700652,0.004967824685700652,0.004967824685700652,0.03188329581116151,0.03188329581116151,0.03188329581116151,0.0,0.0,0.0,5.059805321844997
2021-05-05,5.022954201348135,3.9399167907042445,6.015790068261388,5.022954201348135,5.022954201348135,0.036851120496862164,0.036851120496862164,0.036851120496862164,0.004967824685700652,0.004967824685700652,0.004967824685700652,0.03188329581116151,0.03188329581116151,0.03188329581116151,0.0,0.0,0.0,5.059805321844997
2021-05-06,5.035751528858869,4.094089599950706,6.091654520877813,5.035751528858869,5.035751528858869,0.02724895167351816,0.02724895167351816,0.02724895167351816,0.010285799999900156,0.010285799999900156,0.010285799999900156,0.016963151673618004,0.016963151673618004,0.016963151673618004,0.0,0.0,0.0,5.063000480532387
